   2   2  12:30      .0315 .0453 .0269 .0412 .0320 .0457
   2   2  13:00      .0595 .0446 .0549 .0504 .0580 .0481
   2   2  13:30      .0405 .0492 .0476 .0439 .0464 .0473
   2   2  14:00      .0591 .0571 .0515 .0568 .0557 .0567
   2   2  14:30      .0308 .0537 .0419 .0566 .0390 .0545
   2   2  15:00      .0482 .0589 .0457 .0579 .0441 .0561
   2   2  15:30      .0206 .0511 .0243 .0508 .0241 .0512
   2   2  16:00      .0432 .0578 .0434 .0547 .0392 .0562
   2   2  16:30      .0346 .0383 .0282 .0467 .0321 .0446
   2   2  17:00      .0252 .0509 .0285 .0463 .0297 .0476
   2   2  17:30      .0266 .0420 .0305 .0465 .0282 .0445
   2   2  18:00      .0219 .0460 .0221 .0375 .0212 .0442
   2   2  18:30      .0207 .0240 .0205 .0379 .0202 .0346
   2   2  19:00      .0180 .0230 .0226 .0242 .0182 .0240
   2   2  19:30      .0093 .0224 .0084 .0229 .0075 .0227
   2   2  20:00      .0154 .0194 .0128 .0189 .0131 .0202
   2   2  20:30      .0155 .0252 .0188 .0263 .0153 .0247
   2   2  21:00      .0066 .0142 .0048 .0184 .0056 .0162
   2   2  21:30      .0052 .0088 .0074 .0081 .0059 .0094
   2   2  22:00      .0043 .0040 .0034 .0081 .0034 .0064
   2   2  22:30      .0012 .0020 .0015 .0030 .0016 .0021
   2   2  23:00      .0014 .0026 .0019 .0026 .0015 .0019
   2   2  23:30      .0000 .0011 .0000 .0011 .0000 .0007
   2   3  00:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  00:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  01:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  01:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  02:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  02:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  03:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  03:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  04:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  04:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   3  05:00      .0009 .0000 .0000 .0000 .0008 .0000
   2   3  05:30      .0000 .0000 .0009 .0000 .0008 .0000
   2   3  06:00      .0015 .0000 .0000 .0000 .0013 .0000
   2   3  06:30      .0000 .0000 .0000 .0000 .0013 .0000
   2   3  07:00      .0146 .0000 .0131 .0000 .0133 .0000
   2   3  07:30      .0000 .0010 .0031 .0000 .0026 .0007
   2   3  08:00      .0042 .0000 .0000 .0010 .0034 .0007
   2   3  08:30      .0101 .0000 .0138 .0000 .0117 .0000
   2   3  09:00      .0606 .0140 .0499 .0023 .0503 .0098
   2   3  09:30      .0244 .0133 .0309 .0211 .0293 .0174
   2   3  10:00      .1064 .0245 .0979 .0169 .0915 .0198
   2   3  10:30      .0426 .0171 .0498 .0224 .0460 .0200
   2   3  11:00      .0634 .0477 .0549 .0349 .0572 .0377
   2   3  11:30      .0356 .0540 .0411 .0531 .0413 .0510
   2   3  12:00      .0416 .0348 .0410 .0365 .0417 .0383
   2   3  12:30      .0373 .0369 .0331 .0398 .0387 .0385
   2   3  13:00      .0498 .0302 .0523 .0414 .0524 .0318
   2   3  13:30      .0136 .0594 .0237 .0279 .0206 .0444
   2   3  14:00      .0517 .0516 .0279 .0663 .0437 .0610
   2   3  14:30      .0623 .0390 .0751 .0350 .0719 .0419
   2   3  15:00      .0356 .0479 .0350 .0555 .0394 .0509
   2   3  15:30      .0151 .0695 .0274 .0670 .0230 .0607
   2   3  16:00      .0312 .0609 .0275 .0569 .0261 .0564
   2   3  16:30      .0394 .0354 .0353 .0428 .0359 .0414
   2   3  17:00      .0784 .0505 .0698 .0533 .0714 .0468
   2   3  17:30      .0448 .0662 .0529 .0401 .0509 .0558
   2   3  18:00      .0313 .0394 .0328 .0582 .0331 .0553
   2   3  18:30      .0291 .0365 .0322 .0418 .0301 .0401
   2   3  19:00      .0233 .0210 .0276 .0281 .0228 .0256
   2   3  19:30      .0129 .0425 .0113 .0333 .0106 .0356
